mag_id	mag_name	edger_trend	hmsc_trend	domain	phylum	class	order	family	genus	species
ERR4301269bin.7	cmag_001	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	RUG14156	NA	NA
ERR4303136bin.34	cmag_002	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp900547455
ERR4303137bin.12	cmag_003	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1781	NA
ERR4303137bin.30	cmag_004	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	HGM10873	NA
ERR4303137bin.34	cmag_005	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS2069	UMGS2069 sp900557695
ERR4303137bin.35	cmag_006	increaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	NA
ERR4303138bin.28	cmag_007	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ERR4303138bin.37	cmag_008	decreaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	CAG-831	NA
ERR4303139bin.27	cmag_009	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp900552925
ERR4303140bin.1	cmag_010	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	ASF356	NA
ERR4303147bin.12	cmag_011	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-451	NA
ERR4303147bin.39	cmag_012	stable	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA
ERR4303147bin.44	cmag_013	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-594	NA
ERR4303147bin.48	cmag_014	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA4626	NA
ERR4303147bin.52	cmag_015	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	NA	NA
ERR4303147bin.54	cmag_016	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303148bin.1	cmag_017	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
ERR4303148bin.29	cmag_018	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465	NA
ERR4303149bin.21	cmag_019	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-1435	CAG-1435 sp000433775
ERR4303149bin.27	cmag_020	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp002160915
ERR4303149bin.29	cmag_021	increaser	increaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_E	NA
ERR4303149bin.36	cmag_022	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA
ERR4303150bin.25	cmag_023	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum
ERR4303150bin.41	cmag_024	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter sp900751785
ERR4303150bin.6	cmag_025	decreaser	decreaser	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Proteus	Proteus mirabilis
ERR4303150bin.7	cmag_026	decreaser	decreaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D gallinarum
ERR4303151bin.10	cmag_027	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-314	CAG-314 sp000437915
ERR4303151bin.35	cmag_028	stable	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900021155
ERR4303151bin.51	cmag_029	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS687	NA
ERR4303151bin.6	cmag_030	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp900546915
ERR4303152bin.33	cmag_031	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1375	NA
ERR4303152bin.5	cmag_032	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Dwaynesavagella	Dwaynesavagella sp001655775
ERR4303152bin.6	cmag_033	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303154bin.23	cmag_034	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA
ERR4303154bin.29	cmag_035	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR4303154bin.32	cmag_036	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A	NA
ERR4303154bin.33	cmag_037	decreaser	stable	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	NA
ERR4303154bin.37	cmag_038	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900545895
ERR4303154bin.7	cmag_039	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	12844	NA
ERR4303155bin.13	cmag_040	stable	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR4303155bin.51	cmag_041	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	DTU072	CAG-1782	NA
ERR4303155bin.7	cmag_042	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA
ERR4303155bin.77	cmag_043	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	NA
ERR4303156bin.11	cmag_044	increaser	increaser	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
ERR4303156bin.12	cmag_045	stable	stable	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
ERR4303156bin.23	cmag_046	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ERR4303156bin.5	cmag_047	increaser	stable	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	DTU072	NA	NA
ERR4303157bin.17	cmag_048	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	NA
ERR4303157bin.8	cmag_049	decreaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp900761685
ERR4303158bin.17	cmag_050	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR4303158bin.24	cmag_051	decreaser	stable	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ERR4303158bin.27	cmag_052	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4303158bin.38	cmag_053	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	RUG14156	NA	NA
ERR4303158bin.59	cmag_054	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1781	NA
ERR4303158bin.61	cmag_055	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4303159bin.34	cmag_056	increaser	stable	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS2016	NA
ERR4303161bin.16	cmag_057	increaser	increaser	Bacteria	Firmicutes	Bacilli	ML615J-28	CAG-313	CAG-313	CAG-313 sp900539265
ERR4303161bin.27	cmag_058	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UMGS1880	NA
ERR4303161bin.36	cmag_059	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR4303161bin.39	cmag_060	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS403	UMGS403 sp900541975
ERR4303161bin.47	cmag_061	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303161bin.49	cmag_062	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	RUG14156	NA	NA
ERR4303161bin.86	cmag_063	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_B	Lachnoclostridium_B phocaeensis
ERR4303162bin.26	cmag_064	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370	NA
ERR4303162bin.31	cmag_065	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA
ERR4303162bin.41	cmag_066	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter sp900555215
ERR4303162bin.8	cmag_067	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii
ERR4303163bin.31	cmag_068	increaser	stable	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS1217	NA
ERR4303163bin.49	cmag_069	stable	stable	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-776	CAG-776 sp900758895
ERR4303163bin.54	cmag_070	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	HGM10873	NA
ERR4303163bin.60	cmag_071	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370	NA
ERR4303163bin.64	cmag_072	stable	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303164bin.29	cmag_073	increaser	increaser	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA1829	UBA1829 sp002338895
ERR4303164bin.43	cmag_074	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA3700	CABKMX01	NA
ERR4303164bin.45	cmag_075	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ERR4303165bin.17	cmag_076	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR4303165bin.34	cmag_077	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas paravirosa
ERR4303165bin.63	cmag_078	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ERR4303169bin.21	cmag_079	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
ERR4303169bin.22	cmag_080	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A	NA
ERR4303169bin.25	cmag_081	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus sp002159845
ERR4303169bin.6	cmag_082	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp900555465
ERR4303170bin.3	cmag_083	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	RUG14156	NA	NA
ERR4303170bin.59	cmag_084	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	An172	An172 sp002160515
ERR4303170bin.62	cmag_085	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA4626	NA
ERR4303171bin.26	cmag_086	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA
ERR4303171bin.43	cmag_087	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor plautii
ERR4303172bin.20	cmag_088	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	NA
ERR4303172bin.39	cmag_089	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
ERR4303194bin.18	cmag_090	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	HGM10873	NA
ERR4303194bin.54	cmag_091	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp900539845
ERR4303194bin.64	cmag_092	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	NA
ERR4303195bin.1	cmag_093	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303195bin.15	cmag_094	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp900016875
ERR4303195bin.34	cmag_095	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	UBA1390	NA	NA
ERR4303195bin.36	cmag_096	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp900543555
ERR4303195bin.40	cmag_097	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ERR4303195bin.50	cmag_098	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	NA
ERR4303195bin.51	cmag_099	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosacchariphilus	NA
ERR4303195bin.55	cmag_100	increaser	increaser	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Merdibacter	Merdibacter sp900543035
ERR4303196bin.52	cmag_101	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter sp002314255
ERR4303196bin.67	cmag_102	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	UBA7182 sp002160135
ERR4303197bin.23	cmag_103	increaser	stable	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4303197bin.30	cmag_104	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii
ERR4303197bin.31	cmag_105	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	NA
ERR4303197bin.37	cmag_106	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-451	NA
ERR4303197bin.62	cmag_107	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA4626	NA
ERR4303197bin.71	cmag_108	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA3700	CABKMX01	NA
ERR4303198bin.16	cmag_109	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	RUG13868	NA
ERR4303198bin.17	cmag_110	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ERR4303198bin.23	cmag_111	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UBA5394	UBA5394 sp003150565
ERR4303198bin.28	cmag_112	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	NA
ERR4303198bin.48	cmag_113	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ERR4303198bin.53	cmag_114	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ERR4303198bin.62	cmag_115	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	992a	NA
ERR4303198bin.74	cmag_116	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	HGM12814	NA
ERR4303198bin.77	cmag_117	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola
ERR4303198bin.87	cmag_118	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	UBA644	NA	NA
ERR4303198bin.91	cmag_119	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303199bin.13	cmag_120	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas sp002161525
ERR4303199bin.26	cmag_121	stable	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS966	UMGS966 sp900547185
ERR4303199bin.55	cmag_122	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	NA
ERR4303199bin.8	cmag_123	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_B	Lachnoclostridium_B sp002160985
ERR4303200bin.10	cmag_124	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4303200bin.30	cmag_125	increaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR4303201bin.14	cmag_126	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	NA
ERR4303201bin.25	cmag_127	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cuniculi
ERR4303201bin.48	cmag_128	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_G	NA
ERR4303201bin.49	cmag_129	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ERR4303202bin.36	cmag_130	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA
ERR4303202bin.39	cmag_131	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	HGM10818	NA
ERR4303202bin.47	cmag_132	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	NA	NA
ERR4303202bin.55	cmag_133	increaser	stable	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
ERR4303202bin.87	cmag_134	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ERR4303202bin.9	cmag_135	stable	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	RUG14156	NA	NA
ERR4303216bin.24	cmag_136	decreaser	increaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius
ERR4303216bin.25	cmag_137	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	RUG12045	NA
ERR4303216bin.37	cmag_138	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	12844	NA
ERR4303216bin.38	cmag_139	increaser	increaser	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	QAMI01	QAMI01 sp900554095
ERR4303216bin.9	cmag_140	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp900548845
ERR4303218bin.13	cmag_141	decreaser	stable	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	UBA11517 sp900557645
ERR4303218bin.35	cmag_142	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	D5	NA
ERR4303218bin.48	cmag_143	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900542565
ERR4303218bin.57	cmag_144	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4303218bin.59	cmag_145	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UMGS1880	NA
ERR4303218bin.72	cmag_146	decreaser	stable	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ERR4303219bin.15	cmag_147	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA
ERR4303219bin.38	cmag_148	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	NA
ERR4303219bin.47	cmag_149	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-451	NA
ERR4303219bin.56	cmag_150	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-451	NA
ERR4303219bin.59	cmag_151	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ERR4303219bin.84	cmag_152	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR4303219bin.89	cmag_153	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ERR4303221bin.11	cmag_154	decreaser	stable	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ERR4303221bin.5	cmag_155	increaser	increaser	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	Rikenella massiliensis
ERR4303221bin.83	cmag_156	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1750	UBA7102	UBA7102 sp900760085
ERR4303222bin.38	cmag_157	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-776	NA
ERR4303222bin.53	cmag_158	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ERR4303222bin.56	cmag_159	increaser	increaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	NA
ERR4303222bin.74	cmag_160	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	NA
ERR4304397bin.22	cmag_161	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	NA	NA
ERR4304397bin.39	cmag_162	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ERR4304397bin.60	cmag_163	increaser	increaser	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	NA
ERR4304397bin.63	cmag_164	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-460	NA
ERR4304450_ERR4303136_ERR4303150bin.29	cmag_165	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465	NA
ERR4304450_ERR4303136_ERR4303150bin.49	cmag_166	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1375	UBA1375 sp002305795
ERR4304450_ERR4303136_ERR4303150bin.93	cmag_167	decreaser	stable	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
ERR4304450bin.12	cmag_168	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	UBA4716	NA
ERR4304450bin.39	cmag_169	increaser	increaser	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS1217	NA
ERR4304450bin.42	cmag_170	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	An181	An181 sp002160325
ERR4304450bin.52	cmag_171	stable	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ERR4304450bin.54	cmag_172	stable	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D sp900752625
ERR4304450bin.57	cmag_173	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	NA
ERR4304450bin.64	cmag_174	decreaser	decreaser	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ERR4304450bin.69	cmag_175	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370	NA
ERR4304450bin.81	cmag_176	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp900556925
ERR4304451bin.12	cmag_177	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA
ERR4304451bin.13	cmag_178	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA
ERR4304451bin.35	cmag_179	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NSJ-54	NA
ERR4304451bin.39	cmag_180	decreaser	increaser	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Merdibacter	Merdibacter sp900754715
ERR4304451bin.41	cmag_181	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp000435395
ERR4304451bin.49	cmag_182	decreaser	stable	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA866	NA
ERR4304451bin.5	cmag_183	stable	increaser	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ERR4304451bin.56	cmag_184	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ERR4304451bin.59	cmag_185	decreaser	decreaser	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
